userName,score,content,at,sentiment,cluster
Keith Leese,5,The details of each site is exactly as it says when you view The Pages.,2025-05-11 22:21:17,0.25,1
Abbas Al Lawati,2,Hidden costs until the last step. The app gives you a notification about how the price you see is the total price but the last step still shows massive extra tax costs. Such a waste of time,2025-05-11 13:36:45,-0.0458333333333333,1
Joseph Lliguicota,3,"Currently, a host is having issues with airbnb app. Can't get messages sent to my guest nor support so I have to keep contact through website on computer. Also had an issue getting device log in history, but they got that issue resolved as soon as I let support know about it. UPDATED: Had to leave the beta test program as it gives you a bunch of errors since you're basically testing new features. I have left the beta test and reinstalled my app and now everything is working fine.",2025-05-11 10:05:32,0.1382575757575757,1
Willa McDonough,5,love the app never was let down yet,2025-05-11 08:48:57,0.1722222222222222,1
Nish,1,"Fraudulent listings! Airbnb took a reservation even after the host canceled with Airbnb, and they refused to refund me when I called and provided evidence of the host telling me they cancelled.",2025-05-11 07:58:05,0.0,1
Nicolette Buono,1,"I recently stayed in a foreign country using Airbnb and the experience was bad to say the least. Our stay was not great, but what really made it terrible was the owner (whom accused us of breaking and stealing her stuff). We went to Airbnb to write a review eith plain facts, and so even be a little nice and leave out a few unfavoring details. Our review got taken down for ""pressure or coercion"". It made me wonder what reviews places would actually have if reviews weren't unjustly taken down.",2025-05-11 07:11:59,-0.1884212018140589,1
Chris McGinnis,1,Airbnb doesn't protect their hosts and constantly sides with the guests even when no evidence is provided. So have fun removing my 1 star review of your app,2025-05-11 06:39:07,0.15,1
Sanjay Kumar,1,very bad app,2025-05-11 05:07:19,-0.9099999999999998,1
De'Kishi Nash,4,still getting used to it,2025-05-11 00:51:57,0.0,1
Maxwell Daly,5,I am looking for an affordable Airbnb,2025-05-10 20:43:31,0.0,1
Jertrina Trotter,5,I appreciate the simplicity and the clarity of the app.,2025-05-10 17:11:01,0.0,1
Kizito Douglas Makanga,5,"I have used AirBnB over the years in multiple stays around the globe, and I have never had any regrets. Exceptional service always.",2025-05-10 15:11:25,0.1888888888888888,1
Jess Hall,5,"Easy to navigate, plenty of options, I like that most include parking in city as this is usually an extra booking with other websites.",2025-05-10 14:31:27,0.2020833333333333,1
Nanci Hall,1,"looking for a cozy place. All I'm seeing is hotels,RV's, 1bdr, 1ba, outdated kitchens, grandma furnishings, flat hard couches and beds,stick like cheap furniture. I'm very disappointed in the level of offerings. I'm going to uninstall the app. For +1K a week, I'd expect better.",2025-05-10 14:10:02,-0.1416666666666666,1
Ruby Brinson,5,This app stands behind their policies. they have no problem refunding payments when home owners submit false showings or photos.,2025-05-10 13:55:49,-0.4,1
Anderson Family,5,I love the simplicity of it and that I have options to NOT stay in a hotel room. I can rent a home for a night or two and actually feel like I'm at home.,2025-05-10 12:30:22,0.25,1
Fanny Villaseñor,2,"We as a family of six couldn't find a simple place to stay and some of the houses are worn out, old or scam. The owners charge us double when we are in person.",2025-05-10 11:39:53,0.0333333333333333,1
Jesse Wallis,1,"I was a 100% approved guest until my last stay. The host posted inaccurate information on the listing. No drinking water, you cant use the toilet, and a broken water heater and an electrical hazard used to correct faulty wiring. I posted a review that was taken down due to ""retaliation"" but I posted it for public safety. AirBnB refused to budge on this and their choice will cause harm to someone on that property. I was an Airbnb user for several years and this will be my last rental.",2025-05-10 09:53:27,-0.0892361111111111,1
Michael D,1,never tried it,2025-05-10 08:42:48,0.0,1
Pete MacLaren,5,Fast experience. Looking forward to the stay.,2025-05-10 08:18:09,0.2,1
Catalina Spencer,5,"My experiences have been wonderful. Booking beautiful homes near the beach, when I come home to visit, makes me want to move back so bad.",2025-05-10 06:38:24,0.2500000000000001,1
Arya Rs,5,Always there to help people,2025-05-10 06:19:00,0.0,1
Karen Benderman,2,difficult to search and pay with gift card,2025-05-10 05:13:15,-0.5,1
Vasa III,1,"Update by some new genie, where i can find old version ???",2025-05-10 03:14:50,0.1181818181818181,1
Retshegofaditswe Kgomo,4,"I would give the app a 5 star but I always have to update it. Always, as a host ang guest.",2025-05-10 02:53:35,0.0,1
Nikolaos Gkoros,1,"the new update, totally failure",2025-05-10 02:52:13,-0.0901515151515151,1
Raj Kumar,1,Worst app Showing availability Payment completion after some time booking..,2025-05-10 01:57:56,-1.0,1
Aaron Townend,1,"Horrible service. been waiting months on resolving an issue, no answer no nothing. requested a charge back with my bank and they tell me they are very slow at replying. theyre playing time hoping youll forget. absolutely dog s-*t.",2025-05-10 01:50:48,-0.2975,1
Igor Mistulov,1,"doesn't let you message but so many host, if you are looking for something specific in the area, you won't be able to get it. how am I supposed to find someone who has a mixer if I can't message host? idiots",2025-05-10 01:14:07,0.0499999999999999,1
Patty Rice (Monkey),5,very helpful over and beyond.,2025-05-10 00:06:25,0.2,1
Sam Leach,5,never any issues.,2025-05-10 00:00:44,0.0,1
Anubhav Garg,1,"all they wanna do is to make a buck, even if it means losing a long term customer. Their app preselects options and there's no way to reverse them and their so called ""policies"" ensure that you pay more for your transaction",2025-05-09 23:44:35,0.225,1
Andi Madeira,1,"After 9 years on Airbnb, I learned that Airbnb does NOT protect you against bad hosts. Airbnb does NOT honor their own policies to protect individuals who have been in some way manipulated and wronged. Their very policies are there to protect the ones who don't follow the rules. Just know, this company does NOT have your back in the event something goes wrong or someone takes advantage of you.",2025-05-09 23:42:49,-0.0799999999999999,1
its Lynsoon,1,please do check room first before deduct fees room and refund proceed take too long time,2025-05-09 22:48:16,0.1,1
Aya Serrano,5,very helpful app,2025-05-09 17:47:18,0.2,1
Steffan “ReezyNable” Ammons,2,you won't identify the update,2025-05-09 12:10:25,0.0,1
ScarB,5,The bestest,2025-05-09 11:57:22,0.0,1
John Estrada,1,always crashes,2025-05-09 11:28:16,0.0,1
Henri Suryanto,5,"very convinience, helpful app.",2025-05-09 10:38:46,0.2,1
Mark Mensen,2,Please display nightly price! This is useless when searching flexible dates and you can't filter the price by nightly price. The total price is useless if some search results are 2 nights and other search results are 7 nights. Please change back to displaying nightly price instead of total price.,2025-05-09 04:50:06,-0.1875,1
Main Email,5,Update! Thanks for vastly improving the message composition module! Extremely helpful!,2025-05-09 01:58:08,0.0145833333333333,1
Ilia Tadzhibaev,1,"After another trip to Argentina, host asked 200 USD for a stained furniture cover(in the messages the host said the new one costs 60 USD) and after review, Airbnb support said I owe her 130 usd, the cost of 2 new pieces(even though I already sent her 30 usd for dry cleaning). The host didn't even tried to wash it, just used the opportunity to scam me for another 100 USD. Even after an appeal, they upheld this ridiculous price. As a guest, you're not protected of scamming hosts, support is awful",2025-05-09 01:28:14,-0.2254545454545454,1
Collin Philipps,1,I have had the app for years never used it the one time I want to use it I'm locked out customer service was absolutely no help whatsoever. got an email saying I did something not allowed how when I've NEVER USED THE APP???,2025-05-09 01:06:59,-0.1,1
Steven Peter,1,the user experience on the app is quite bad. takes forever to load pages even when there are no network coverage issues.,2025-05-09 00:43:53,-0.6999999999999998,1
larry d,1,a joke,2025-05-09 00:04:05,0.0,1
Santanu Banerjee,5,Should be noice,2025-05-08 19:01:45,0.0,1
Habtamu Dagnaw,5,habetamu,2025-05-08 18:06:50,0.0,1
Tharun Himasha,3,"aa,,,,,,,,,,,,,,",2025-05-08 16:05:14,0.0,1
Sajid Rehman,1,they let one of the worst people operate on their website. Buoked a room three times and all three times took the money but never ever one host bothered replying. Hosts are not transparent and wasted the whole day of ours and in the end we had to bbook a hotel room. Ridiculous. Never ever again airbnb,2025-05-08 08:52:42,-0.3333333333333333,1
Karma Stern,1,"Trump allows his foreign colleagues to live in these for free. They are the ""managers"" living in them. You'll notice the people renting them out are always home with no jobs. Well that's due to not having legal citizenship. Ace and I rented from a polish couple, who thot they would entice us by walking around with little or no clothing. Not cause they wanted us. They needed our hands in marriage. When it didn't work for opposite of sex, they both tried us the gay tactic way. A Kitty told me.",2025-05-08 08:12:33,0.0894412878787878,1
KS Time management,1,"disgusting app I can't remember of any worst UX the interface, the menus , the filters , the sorting process, the selfie validation check, browsing, messages lags , overall performance, the pictures manager OMG ... and the disgusting switch system between host and explorer mode, they almost did everything wrong .",2025-05-08 08:09:24,-0.7,1
Annette Belcher,5,"I have never had a bad experience yet , lots of choices",2025-05-08 07:51:05,-0.6999999999999998,1
G.,1,Won't let you choose your card on Paypal or change the payment method without cancelling a reservation.,2025-05-08 06:11:22,0.0,1
Tea,1,"absolutely awful service. airb&b cancelled my reservation 2 days before. when I called for help, they couldn't give me an explanation or help. just told me to rebook. luckily, I had insurance. Otherwise, I would have lost all my money",2025-05-08 04:31:35,-0.3333333333333333,1
Ken Sones,5,"Easy to use. Always check final total. as the nightly rate can be misleading re: cleaning fees, etc",2025-05-08 03:52:37,0.1444444444444444,1
Mi Frie,2,"Airbnb used to be my fav app. It's lost its mojo though. The times of finding cheap, and especially private accommodations are over, at least on Airbnb. In comparison with other booking platforms it has a pretty tedious booking process and is for sure always significantly more expensive. A shame really. It was such a great addition to every urban adventure.",2025-05-08 03:22:36,0.0942307692307692,1
Dan,1,"I hate that the ""help"" center doesn't let you type out all responses and COMPLETELY avoids allowing you to talk to a live representative. I wanted to give feedback but I guess this will have to do.",2025-05-08 03:11:38,-0.1659090909090909,1
Fly,3,tried to book a house and maybe I did this incorrectly but I am having a really hard time I can't even figure out how to submit this comment,2025-05-08 02:55:52,-0.2916666666666667,1
Manuel H.,2,Airbnb service fee is way too high. And don't expect any real support when you have an issue. In my case their idea of customer support was AI generated generic nonsense which they sent me 20 hours after my request. I resolved the issue with the kind host who agreed to a refund but Airbnb kept the entire service fee for generating a simple AI prompt. Been a customer for 10 years if dozens of bookings...,2025-05-08 02:28:26,0.16,1
shingirayi mapimbiro,5,I have had the best experience with Airbnb. They always got ur back if things go wrong.,2025-05-08 00:50:59,0.1666666666666666,1
kay pippins,5,So convenient,2025-05-08 00:13:34,0.0,1
Yaman Shalaan\Chalan,1,be careful of this app I have used it as a host and a guest. they are thiefs and have one of the worst customer service ever. they charge people 20% more than the actual price of the place so my advice is to always try and get a direct deal with the host.,2025-05-07 23:50:44,-0.1,1
Kimberly Willie,5,"Have always stayed in clean, well equipped homes and condos. The only way we make reservations is thru Airbnb.",2025-05-07 22:35:16,0.1833333333333333,1
AAZIZ EL AFIF,5,I like Airbnb for it's credibility.,2025-05-07 19:09:03,0.0,1
sayantan deb,1,new users won't know that they need to get verified after already making the payment. the verification should be prior to payment. no info available on what happens to the money if verification fails for xyz reason.,2025-05-07 18:00:42,0.009090909090909,1
Antonina Selezneva,1,"The worst people working there, the worst customer service on the planet, they chatge you when they tell you they won't and then they stop replying...how convenient. All the care about is your money at all costs",2025-05-07 13:38:45,-1.0,1
DanDan Dan,1,what a useless app otp sent is so late,2025-05-07 12:14:19,-0.4,1
Emre Demirbaş,1,so hard to use sometimes. customer support doesn't respond,2025-05-07 11:06:37,-0.2916666666666667,1
Linda Chassay,4,I like that I get total price.,2025-05-07 07:16:37,0.0,1
Tim Wright,5,Have used Airbnb several times so now it's easier on the app,2025-05-07 02:45:13,0.0,1
Stephanie Ditlefsen,5,Airbnb never disappoints! This is the site I use whenever traveling. No hidden fees and the properties are always what I expect...amazing!,2025-05-07 02:41:43,0.1041666666666666,1
Tammie Un.,3,I'm disappointed this app was asking for too much personal information just to look at rental options. like phone # and birth date! it's set up for getting spammed if it were to keep sending mail after I unsubscribed.,2025-05-07 02:25:10,-0.375,1
Andrei Gare,1,"awful experience. awful customer service. seriously bad. went on holiday, had a problem checking in, support was awful and couldn't find somewhere to stay until 5am the next day. just really really bad.",2025-05-06 23:42:40,-0.7333333333333333,1
Andrew burke,1,"Airbnb allow the hosts to cancel, double their prices and don't do anything. Be cautious when booking.",2025-05-06 22:21:31,0.0,1
Johan Afab,5,Works and convinient,2025-05-06 19:28:16,0.0,1
Marco Savastano (SuperMark16),3,"1° The constant pop-up suggesting to update is getting out of hand 2° The impossibility to translate the text by highlighting is starting to ruin the experience 3° It's kind of mandatory to write what's in the update, otherwise would I do so?!",2025-05-06 14:29:30,0.25,1
Vivien Daniel,5,"User friendly platform , love the use of wish lists that stay active and I can recommend to others",2025-05-06 14:01:22,0.2472222222222222,1
Suman Banerjee,1,"HOPELESS ID VERIFICATION SYSTEM ABSOLUTELY BOGUS, GET IT REVAMPED ASAP",2025-05-06 12:04:18,0.2,1
Victory,1,"airbnb practically stole my $310.50 which i paid, they didn't return the money to my credit card, they lied, I called them and the lady on the phone said it can't be refunded that I need to contact the host. dont use them because they can't refund you back.",2025-05-06 11:31:27,0.0,1
Dwayne Wayne,1,24hrs to wait for my identity verification is terrible,2025-05-06 10:24:58,-1.0,1
steve v,3,I used to use Airbnb during my travels. The fees are ridiculous. That is the reason I don't use Airbnb in the USA anymore,2025-05-06 09:59:50,-0.3333333333333333,1
Matt Johnson,5,fun to search the various properties,2025-05-06 09:30:12,0.15,1
Claudia Kates,5,super easy website and app to use for booking a trip. especially like the ability to put in all the filters. we,2025-05-06 08:42:15,0.2555555555555555,1
Jorge Torres,5,No complaints whatsoever,2025-05-06 08:32:31,0.0,1
Kyle George,4,pretty decent,2025-05-06 06:37:30,0.2083333333333333,1
Johannes Scharlach,1,"Typing anything in this app is just so so bad and broken. And not just now, it's been like that for years. I love booking a stay with Airbnb, but every time they make me write text I hate it. Autocomplete goes completely off the rails in this app. Scrolling is also broken while the keyboard is open. It's weird how bad it is",2025-05-06 06:21:21,-0.3222222222222222,1
Ashish Thomas,5,easy to use ..super fast..just wished that listings in condos had the names of the condos in it cos sometimes the locations displayed on the maps are not exact and at times misleading . This is also possibly due to the listing agents who post the listings with a zip code maybe and it doesn't reflect at the exact point. so if the names are included then it's easy for users to independently search for it . .am a big fan anyways ..and love the app and the booking experience !!!,2025-05-06 04:20:15,0.2304036458333333,1
Rohit Jain,1,don't know about experience as unable to verify with there cheap application,2025-05-06 03:44:33,-0.0499999999999999,1
James Smith,5,They have something everywhere you want to go. They don't miss,2025-05-06 02:48:08,0.0,1
Jon,1,"garbage, greedy company takes a massive cut, verifying identity and tons of personal questions is totally unnecessary and over the top, I will stick to booking dot com",2025-05-06 02:36:32,0.0249999999999999,1
N. L.,1,Aircover and cancellation policies are not applied. it's a scam. customer support is basically a cardboard,2025-05-06 02:16:07,0.0,1
Francette Dunyach,1,"airbnb hide the key information ( policy cancellation, userid, amount you paid and pending to pay) while saturate you with information you don't care. Airbnb is the best way to loose money with abusive ans hidden policy",2025-05-06 02:11:00,0.1891025641025641,1
Emy Yap,3,glitches and difficult to use,2025-05-06 02:10:53,-0.5,1
Luis Ramirez,4,Market insight data needs to be updated at least daily. Sometimes it takes 3 days to update.,2025-05-06 02:08:42,-0.15,1
Mehedi Hasan Robin,5,💯💯,2025-05-06 00:16:54,0.0,1
Sander Boot,1,horrible app,2025-05-05 22:58:30,-1.0,1
Ashwin Sawant,1,fraud company for hosting.,2025-05-05 21:25:06,0.0,1
Jo Ridley-Hughes,5,Been using it for a while and never had a problem with the app.,2025-05-05 18:11:02,0.0,1
Karyna Prokhorenko,1,"very dangerous app, as they provide apartment which can be dangerous for life, they don't have any system to check if host not a scam or maniac, or at least have safe place and not die in apartment. when you try to contact airbnb support, it's just a joke, every time agent changing, and they don't bother themselves even to read previous messages. And ofcourse close chat for some nonsense reasons. but ofcourse airbnb never forget to take a fee for they service.",2025-05-05 16:37:46,-0.2693333333333333,1
Stian Kvia,1,Reported a stay to support and they managed to call me in the middle of the night to ask me questions....,2025-05-05 14:06:41,0.0,1
Donna,5,I frequently book with Airbnb and really enjoy the variety of places that I've stayed in.,2025-05-05 09:18:20,0.25,1
Christopher Baumgardner,5,since we started using Airbnb a long time ago we very rarely stay in hotels. I love that they changed the pricing displays so that fees are less hidden now.,2025-05-05 09:03:54,0.1013333333333333,1
phil mars,1,map only sometimes works,2025-05-05 07:25:03,0.0,1
anas khan,1,very bad service and guidance,2025-05-05 07:09:07,-0.9099999999999998,1
John Alexander,1,crashing frequently,2025-05-05 05:48:47,0.1,1
Mark Clarke,5,easy-to-use,2025-05-05 03:08:51,0.0,1
P B M,1,Very limited options across multiple cities and towns in India.,2025-05-05 01:31:38,-0.0464285714285714,1
noname noname,5,Thank you for fixing the full price display. Finally! Finally!!!!,2025-05-05 00:21:45,0.175,1
Carlotta Jefferson,1,app is down,2025-05-04 23:39:57,-0.1555555555555555,1
Nicholas Cooper,1,"Over priced, unreliable, unhelpful and dishonest. Only booked with them as have a voucher that needs to be used.",2025-05-04 21:47:59,-0.15,1
Egor E,1,"It was a good app before, 5 years ago. But now it's full of renting companies mocking private hosts. The price is the same as for staying in a good hotel, but the quality is bad, no daily cleaning, no breakfast, a feeling of a student dormitory. And the cancellation policy is often not client oriented. I loose my money if I cancel, but the hosts can cancel the booking just a few days before arriving without any penalty for them.",2025-05-04 20:31:08,0.0858974358974358,1
Udo Menzhausen,1,even though registered for 5 years. App not able to verify me.,2025-05-04 19:33:18,-0.25,1
Gavin Jones,4,I use AirBnB at least 2-3 times a year - only made it 4* because as with any app a few 'quirks'.....but generally 5* service & search options.,2025-05-04 18:19:02,-0.1124999999999999,1
J K,1,I used to host with them 10 years ago. now they've had me on a SIX WEEK RUN AROUND where the host snuck in $150 of hidden fees and by the time I realised 20 minutes later they refused to refund me. the host and Airbnb each blamed each other for over a month. customer service call assured me calls back for a full day where I sat home (Wi-Fi calling in a foreign country) and no one replied. they left it up to the host and obviously they kept my money. REVOLTING🤮🤮🤮,2025-05-04 16:14:27,-0.0083333333333333,1
mayra marrero,5,muy buena,2025-05-04 09:57:57,0.0,1
T R I G G E R E D,1,"first time trying to book a stay, and it tells me there was an issue with making the reservation despite me not doing anything wrong. everything was verified, had plenty of funds in account for it. Called customer support and they said I was given a restriction on my account for 10 days because of the failed booking so I'm SOL til then and even then it might not work. how did this become a successful business app?",2025-05-04 09:11:42,0.0,1
GMA Joshi,1,हिंदी में नहींं चलता,2025-05-04 07:58:56,0.0,1
赵伟明,1,"Book a hotel, don't use Airbnb in Taipei because Airbnb helps host bullying guests. Apparently booking experience is not part of Airbnb's user experience concerns. My host in Taipei cancelled my booking less than 2 hours before my arrival and faced no consequence. This host was allowed to remove my review warning other guests. This host left a retaliatory review on me but I was not allowed to remove it. The worst part? The host was recommended by Airbnb and appeared on top of my search.",2025-05-04 07:21:44,-0.1236111111111111,1
Tim Pickup,5,works,2025-05-04 06:50:04,0.0,1
Bendegúz Lajos,3,Good app with an annoyingly oversimplified UI,2025-05-04 02:32:14,-0.05,1
M Sameed,1,"Greedy fraudsters. The ""cleaning"" and other fees often come to higher than the actual rent.",2025-05-04 02:12:50,0.0416666666666666,1
Morgan Young,2,very frustrating,2025-05-04 01:54:32,-0.52,1
Shimon Tsalmon,1,app is asking for a copy of my id card or passport. no way.,2025-05-04 00:50:18,0.0,1
Febe,1,been going in circles with support... nobody seems to actually listen to what I'm saying. They seem very unwilling to actually help,2025-05-04 00:07:43,0.0666666666666666,1
Sharee Keedo,5,have not been disappointed using this app,2025-05-03 23:10:51,-0.75,1
AHMAD Z,1,worse app ever they took my money and canceled the reservation without any reason I think this app is a scam. and steals your money iam still waiting on refund been weeks but nothing coming back I called them 5 times asking about my money and they give me stupid excuses... never book with them again,2025-05-03 22:36:57,-0.3999999999999999,1
Michael Handlogten,1,"it auto signed me out, then asks me to log back in via verification code by text. It never sent any texts!",2025-05-03 21:27:51,0.0,1
Sherri Tanner,3,"The app has always been ok, until more recently. It wants to update so often now. The real issue I have with it, is the search places it on a type of location, rather then just leaving that open for multiple options. The filter bar on the app comes and goes with updates as well. Unless I am searching from a web browser, I can't specialize my search in the additional options beyond dates and guest number. The older version, before all the updates, gave us these options and now they are limited.",2025-05-03 20:47:24,0.1869047619047619,1
Terry Williams,1,No map when searching. very hard to search or navigate. What happened?,2025-05-03 17:10:01,-0.3791666666666667,1
Matthew Tan WC,5,There's a bug in your recent update.. App icon still showing 1 notification after reading the message..,2025-05-03 17:09:54,0.0,1
Uncle Leon,1,First time user and I am being cheated out of over $350 dollars for reservation canceled 20 days before the reservation date! Had the reservation set for 2 days max! They are refusing my refund! The host has been notified directly by Airbnb multiple times and continues to deny the refund. PURE GREED!!! BY BOTH AIRBNB AND THE HOST!! I am literally unable to travel due to the recently passed REAL I.D law. I applied for mine. I have to wait for mine!!! Scam!!,2025-05-03 15:57:57,0.1534476143973214,1
Azlin Abu Bakar,5,Very user-friendly apps,2025-05-03 12:49:48,0.2,1
Simo El Marokkeuin,1,"AirBnb fees is so high, imagine 300dollaf for 3 days and in price breakdown i see more than 60$ for airbnb, are you serious guys?",2025-05-03 11:57:47,0.1088888888888889,1
David-Obiechina Holman,1,"Trash, shady.",2025-05-03 10:06:07,-0.25,1
Will Vert,5,"As a host and a guest, i Iove this app!",2025-05-03 08:44:17,0.0,1
Patrix Moon,3,"It's only my first use of the app, so I'm not sure how much my review will matter, but its ease of use is wonderful and straightforward. I don't know how many stars to give it yet though as I have not officially had my trip, so I'll give it 3 stars for now. Depending on the stay, I'll give more or less the next time I leave a review.",2025-05-03 07:38:08,0.2408333333333333,1
Lydia ferrer,5,really simple to manage,2025-05-03 05:29:00,0.0,1
Adeleke Mabo,4,Smart thinking ...,2025-05-03 05:01:47,0.2142857142857142,1
Gerald Patterson,2,"5/2/25... newest update has made airbnb useless. nothing loading up on searches, if you can get rentals to pop up, they won't load up at all.",2025-05-03 04:43:52,-0.5,1
Ross Foster,5,no issues with using this app ever,2025-05-03 02:31:18,0.0,1
Ramona Pomales,5,helpful and informative,2025-05-02 23:45:37,0.0,1
Kimberly Shelton,5,I will NEVER book through anyone else!! ❤️,2025-05-02 23:17:54,0.0,1
Jake Kraft,1,newest version will not load calendar and does not give me notifications! bad update. this needs fixed!,2025-05-02 21:48:01,-0.2874999999999999,1
Bradley Nobin,5,"All I can say is that.... I can't imagine what arranging a holiday without Airbnb would be like, especially if you're on a budget. It's my 1st time using the platform and our 1st overseas trip as a family. Using this platform really took the stress out of researching where to stay, but even more than that, it assisted me to plan our trip and gain insight into making informed decisions to manage logistics accross multiple places. Looking forward to round 1...Mauritius. Thanks a mill Airbnb!",2025-05-02 20:03:03,0.125,1
Ravindra Kumar,1,"There is not even a single booking done successfully in airbnb. Everytime either a host will decline, or ask for more money. It is very complicated for both, host and person who is booking. Such a waste, spending hours searching for a room, and later nothing is booked. Also, the information mentioned about property is mostly incorrect.",2025-05-02 20:02:25,0.1035714285714285,1
David Sly,1,"I used to love this service, until I wrote an honest review. It wasn't scathing or hyper-critical, I just pointed out some things that were lacking, like bedside tables. The next booking I tried to make was cancelled, so I contacted the host & it was indicated that because of my previous review hosts would be unlikely to accept me. This is because AirBNB lists it's properties by ranking and anything less than 5 stars results in loss of income. What is the point of reviews if you can't be honest?",2025-05-02 19:41:29,0.0333333333333333,1
Ala Bakir,2,airbnb failed to resolve my problem which is very simple,2025-05-02 18:16:24,-0.25,1
kay simpson,5,"so easy to use, we have never been disappointed",2025-05-02 17:24:01,-0.1583333333333333,1
Will Fisher,5,Excellent customer service when things go wrong,2025-05-02 16:44:39,0.25,1
Francis Gray,1,Absolute garbage. Terrible customer service and useless platform.,2025-05-02 15:37:55,-0.4333333333333333,1
Nan Shee,2,i booked a vacation many months ahead. the host just canceled our stay after a few weeks for their personal reasons. Found an alternative that canceled immediately too later. unprofessional and not reliable!,2025-05-02 14:59:04,0.075,1
Annette Plantz,3,"Safety concerns, I was refused a refund for unsafe cabin rental.",2025-05-02 12:03:01,0.0,1
Richard,1,"charged 4 times for a booking that airbnb cancelled on me straight away but still took the money. contacted support heard nothing contacted a second time got put onto a ""specialised team"" that never contacted me and just closed the case.. don't waste your time with this app, an absolute joke",2025-05-02 09:59:13,0.02,1
Rockluvr,5,"expensive and hate the hidden fees, but never had a problem yet really for years of international and domestic travel. would recommend",2025-05-02 09:48:31,-0.2111111111111111,1
Corina Holguin,5,Luis is awsome and he is very hospitable.,2025-05-02 09:17:23,0.2,1
nicholas gluntz,1,I tried renting a house and was flagged for a potential party that would be thrown. We literally had 2 infants on the reservation and didnt exceed the total allotment of guests. Customer service for this application is complete garbage. I will never be using this again. If I could give less of a star I would.,2025-05-02 07:36:46,-0.0166666666666666,1
Craigstones80,5,"Booked multiple family trips with Airbnb UK and abroad, always first class communication and overall service.",2025-05-02 07:01:27,0.0833333333333333,1
Mikael Grigoryan,2,Prices showing should include all taxes and fees,2025-05-02 06:40:10,0.0,1
ras jar,1,15 pounds booking fee. pure evil these companies. some regulation needed.,2025-05-02 06:25:18,-0.3928571428571428,1
marc benoit,1,"I payed, can't find my payment",2025-05-02 04:10:11,0.0,1
kalash Singh,1,you should start with a option to allow the guest to share realistic pictures of the property,2025-05-02 02:42:04,0.1666666666666666,1
Genova Izguerra,4,absolutely love hosting on this platform. I feel they really take care of hosts in case there's unruly guests with messes. I do wish certain reviews could be removed though because the situation calls for it. that person got kicked off the platform due to their behavior but the review remains on my profile affecting my listings overall rating.,2025-05-02 02:20:59,0.1578571428571428,1
Mohammad Sahnawaz Alam,1,why do I need to update everyday?,2025-05-02 02:17:59,-0.2,1
Anatolii Husarov,1,"Pricing policy is awful - no respect to ""fair pricing."" I would not be surprise if they violate the surgarge policy of PayPal or GooglePay. And for all the pricing issues, they will blame hosts. But, the host does not have settings to put higher prices for logged in members, for members with certain payment methods, or for members who behave in a certain way.",2025-05-02 01:56:00,0.0757142857142857,1
sally egler,1,"I have been a user for years but yesterday I had the worst experience. My parents (70+) booked a place, it was dirty, impossible to lock the door and damaged: the place was a real tip! At that point, I was still confident, I warned airbnb and I thought they would provide me with some assistance. They told me not to worry and that they would call me back. Nobody ever called me back, what is the point of the airbnb cover if it dosen't do anything???",2025-05-01 22:48:06,-0.2166666666666666,1
Stanislav Lipovenko,1,"I was writing a review, then switched to another ap and when got back all the text was gone. So I had to type it again",2025-05-01 21:17:59,0.0,1
Pete Goodchild,5,Exvellent,2025-05-01 20:21:37,0.0,1
Om Singh,5,Only third party booking app which provides so much assistance to the guests,2025-05-01 20:04:48,0.0666666666666666,1
Aurora Madariaga,1,"Why doesn't the app let me log in and instead insists I have to sign up? I already have an account but when I enter my mail and password, it sends me to a ""finish signing up"" page🙄🤨 Please fix this!",2025-05-01 19:10:08,0.0,1
Abdul Aziz Baig,5,always comes to the rescue when trying to book a vacation or stopover stay anywhere. lots of choices and personalized stay requirements puts it a notch or 2 above the rest,2025-05-01 18:48:22,0.0,1
Sourav Das,5,"Simple, helpful and efficient.",2025-05-01 14:38:39,0.0,1
Seth Jacob,1,"Trash app from a trash, no-backbone company. My expectations for this app are as rock bottom as my expectations for Air BnB, as a company, to provide a good service and protections for false advertisement for their customers. When push comes to shove, if you have a schedule change, an emergency, or issues with your stay, they will always take the ""host's"" side. You will receive no refund for lost days, even if you offer a pro-rated offer to the host for days stayed. User beware, avoid, avoid.",2025-05-01 10:53:39,0.1499999999999999,1
Dorian Wright,1,Poor setup. This app is unnecessarily complicated. Simple things like searching for 'dates' option is like pulling teeth.,2025-05-01 10:47:21,-0.3,1
Mira Lao,5,lots of choices,2025-05-01 10:36:55,0.0,1
Ken Turner,5,I always use airbnb when going out of town.,2025-05-01 10:22:16,0.0,1
Joe Sakurazawa,4,"Great app with just a few minor issues I've had a really good experience using the Airbnb app overall. It's easy to navigate, and booking a place is super straightforward. I like how you can filter for exactly what you need, and the messaging feature makes it simple to stay in touch with hosts. My only issue is that sometimes notifications are delayed, and the map view could be a bit more responsive. Still, it's a solid app that makes travel planning much easier. 4 out of 5!",2025-05-01 09:31:31,0.2422619047619047,1
donahugh wynter,5,Airbnb is the way!,2025-05-01 09:16:22,0.0,1
